ticket_id,order_id,resolution_cost,created_at
18226,25928,21.22,2024-08-30
18227,43662,15.68,2023-08-13
18228,91,7.97,2024-06-01
18229,53535,5.22,2023-11-20
18230,48357,10.79,2023-05-27
18231,37595,3.53,2023-01-19
18232,59619,14.17,2024-02-23
18233,59031,5.25,2023-02-16
18234,54968,15.1,2024-02-19
18235,13657,20.29,2024-04-22
18236,21446,17.48,2024-03-28
18237,35111,11.48,2024-06-07
18238,48710,14.16,2023-02-03
18239,11696,23.22,2024-06-17
18240,9233,12.05,2023-02-14
18241,23164,9.33,2024-05-21
18242,37366,7.42,2024-03-21
18243,39323,28.27,2023-05-10
18244,36870,10.63,2024-07-26
18245,40619,3.54,2023-07-17
18246,16855,15.61,2024-10-23
18247,9921,5.77,2024-09-08
18248,20477,1.8,2023-02-12
18249,20207,2.3,2024-04-21
18250,56417,16.05,2024-01-14
18251,22381,21.81,2024-07-18
18252,13713,1.24,2024-05-16
18253,51151,13.49,2024-08-18
18254,40845,12.09,2024-10-16
18255,5559,12.73,2024-04-01
18256,54892,1.08,2023-09-18
18257,44289,19.16,2024-02-08
18258,18520,2.53,2023-05-24
18259,20866,18.09,2023-01-29
18260,46837,3.6,2023-06-26
18261,32405,6.28,2023-06-16
18262,4997,5.23,2024-08-15
18263,7042,4.79,2023-03-08
18264,20576,21.48,2024-01-13
18265,2174,3.49,2024-10-29
18266,15174,32.63,2023-10-23
18267,38561,3.95,2024-06-27
18268,11682,10.38,2023-10-18
18269,58019,10.55,2024-07-12
18270,30683,20.94,2024-06-09
18271,14323,2.31,2023-12-28
18272,10128,26.57,2023-04-11
18273,37919,1.4,2024-02-25
18274,50893,25.69,2023-08-06
18275,20342,15.41,2023-05-20
18276,10436,12.27,2023-06-23
18277,18784,6.51,2024-04-05
18278,35308,8.36,2024-10-14
18279,45801,22.76,2023-03-19
18280,47567,1.53,2023-06-03
18281,31074,4.31,2023-03-18
18282,24760,7.82,2024-09-28
18283,11389,4.86,2023-03-22
18284,38769,2.12,2024-09-05
18285,2477,18.85,2024-10-01
18286,3153,6.84,2024-04-16
18287,32171,38.48,2024-04-04
18288,33929,7.09,2023-11-18
18289,2448,17.63,2023-03-30
18290,12750,4.79,2024-12-21
18291,18917,43.18,2023-11-29
18292,28402,6.16,2023-10-07
18293,19514,5.52,2023-09-21
18294,32117,26.53,2024-04-22
18295,2247,6.37,2024-03-13
18296,49768,22.86,2024-08-03
18297,40070,28.36,2023-04-14
18298,50242,6.0,2024-12-20
18299,19488,2.28,2023-12-24
18300,27416,11.02,2023-01-19
18301,9125,4.0,2023-10-03
18302,40871,4.47,2024-10-17
18303,59199,38.94,2024-07-09
18304,26280,23.24,2023-05-30
18305,39584,24.24,2023-10-08
18306,36100,2.08,2024-12-31
18307,56817,4.96,2024-10-19
18308,59492,18.23,2024-08-17
18309,36532,3.27,2023-01-29
18310,14320,6.08,2024-12-26
18311,26970,7.81,2024-06-29
18312,58974,6.99,2023-09-11
18313,55863,12.28,2023-10-05
18314,55005,4.06,2023-07-11
18315,18345,3.6,2024-11-28
18316,49218,5.99,2023-03-31
18317,46994,4.82,2023-06-19
18318,49760,7.21,2023-11-06
18319,40678,7.62,2023-10-10
18320,1321,5.09,2023-12-22
18321,26673,24.21,2024-01-29
18322,17453,4.45,2023-01-02
18323,38878,8.23,2023-06-08
18324,4535,3.83,2024-07-13
18325,30197,12.02,2024-06-24
18326,52329,10.63,2023-12-19
18327,58133,6.35,2023-09-18
18328,30415,4.61,2024-11-22
18329,18550,23.5,2024-07-17
18330,49134,31.72,2023-05-11
18331,15836,6.3,2023-07-10
18332,11264,2.46,2024-03-23
18333,33678,22.4,2023-11-27
18334,6637,5.08,2024-03-15
18335,37418,11.73,2023-03-21
18336,42974,9.78,2023-03-03
18337,16875,5.64,2024-04-14
18338,38869,6.57,2023-10-27
18339,18936,32.87,2024-12-06
18340,4090,9.49,2024-06-12
18341,47045,26.98,2023-06-30
18342,333,21.88,2024-11-16
18343,43761,13.5,2023-04-14
18344,44142,41.71,2023-11-02
18345,20943,4.41,2023-06-10
18346,14135,8.85,2023-10-28
18347,33805,6.98,2024-09-16
18348,59249,8.95,2023-04-29
18349,32305,10.39,2024-11-17
18350,53442,4.09,2023-12-25
18351,46774,65.3,2023-02-18
18352,22226,17.31,2024-05-02
18353,26641,4.12,2024-12-15
18354,15,2.73,2024-09-14
18355,47447,29.76,2023-06-03
18356,54777,6.24,2024-05-20
18357,32933,14.1,2024-01-13
18358,51967,1.1,2024-09-11
18359,21884,1.39,2024-01-19
18360,48917,12.7,2024-01-23
18361,26359,3.03,2023-04-01
18362,53689,31.09,2023-02-16
18363,4671,17.11,2024-11-26
18364,20063,8.08,2024-06-28
18365,30994,2.35,2023-08-04
18366,54069,4.31,2023-03-03
18367,46040,17.9,2023-12-18
18368,20954,11.11,2023-10-17
18369,13166,7.34,2023-03-04
18370,53488,2.69,2023-08-29
18371,11510,19.07,2023-01-10
18372,27598,4.52,2024-04-14
18373,34675,7.02,2023-02-19
18374,29141,12.46,2024-04-07
18375,52883,3.54,2024-09-07
18376,20975,17.25,2024-05-08
18377,45038,5.78,2023-08-29
18378,7486,4.52,2024-11-10
18379,32858,13.34,2024-08-21
18380,35599,8.03,2024-02-28
18381,59611,6.95,2024-01-28
18382,19658,4.75,2024-05-26
18383,31160,2.42,2023-03-27
18384,11720,69.09,2023-12-20
18385,30157,8.88,2024-03-16
18386,24796,15.81,2024-04-21
18387,22123,3.24,2023-03-01
18388,4687,21.46,2024-05-19
18389,10906,4.67,2024-09-30
18390,7735,2.24,2024-09-25
18391,39079,9.78,2024-01-15
18392,24899,13.15,2024-01-10
18393,50439,5.91,2023-09-25
18394,51320,8.86,2024-10-17
18395,13925,56.56,2023-12-20
18396,44894,3.52,2024-03-07
18397,20878,15.7,2024-01-22
18398,59041,4.44,2024-09-02
18399,18555,4.74,2023-02-08
18400,40384,3.46,2024-12-29
18401,31679,5.41,2023-03-04
18402,54116,14.95,2023-07-09
18403,12376,12.09,2023-05-30
18404,42816,11.82,2023-06-09
18405,4581,16.53,2023-08-03
18406,34168,10.01,2024-01-31
18407,16191,21.96,2024-12-17
18408,56523,4.73,2024-02-28
18409,25652,6.49,2023-08-21
18410,33654,1.92,2024-05-26
18411,22116,3.69,2024-12-27
18412,27394,4.05,2023-01-25
18413,47997,10.82,2024-10-26
18414,55248,6.69,2023-07-07
18415,2052,8.67,2024-07-22
18416,47182,44.72,2024-05-09
18417,48530,7.07,2023-02-01
18418,40211,9.63,2023-02-10
18419,25438,10.97,2024-02-07
18420,28301,5.23,2023-09-27
18421,24731,8.53,2024-04-28
18422,47488,18.82,2024-06-29
18423,4443,28.56,2024-01-26
18424,37880,15.3,2024-03-14
18425,3918,7.93,2023-05-23
18426,34315,15.42,2024-02-07
18427,10793,12.59,2023-01-01
18428,27440,5.23,2024-06-17
18429,34195,0.81,2023-07-02
18430,15717,17.01,2023-05-30
18431,33793,3.65,2024-09-27
18432,47804,7.76,2024-10-22
18433,49731,18.87,2024-10-30
18434,43684,2.64,2023-01-19
18435,9758,10.24,2024-12-25
18436,58318,9.67,2023-07-15
18437,11091,28.24,2023-01-16
18438,57352,3.77,2024-12-06
18439,9075,3.13,2024-12-08
18440,37619,14.74,2023-10-20
18441,41134,38.53,2024-06-03
18442,41208,39.55,2024-03-08
18443,5593,22.44,2023-01-23
18444,31591,7.46,2023-04-09
18445,51486,5.83,2024-12-01
18446,16608,9.98,2024-09-29
18447,52520,59.41,2024-11-07
18448,36705,6.88,2023-08-23
18449,51491,6.14,2024-05-30
18450,52985,6.71,2023-08-25
18451,4854,27.07,2024-04-19
18452,4267,11.82,2024-08-27
18453,58954,14.74,2024-04-17
18454,7345,21.42,2024-08-14
18455,7779,2.71,2024-07-07
18456,30422,3.45,2023-01-27
18457,58703,12.15,2024-06-13
18458,31421,7.73,2023-06-02
18459,34495,42.32,2023-07-21
18460,25921,48.46,2024-12-13
18461,54077,8.11,2023-01-02
18462,18508,13.82,2024-10-15
18463,34150,5.93,2024-05-23
18464,7258,22.66,2023-09-17
18465,1326,5.56,2024-11-28
18466,30443,6.4,2024-06-24
18467,14630,4.75,2024-08-18
18468,45819,8.68,2024-09-22
18469,12213,11.26,2024-11-29
18470,54012,24.37,2023-03-16
18471,26433,7.19,2024-05-11
18472,27638,19.78,2024-04-30
18473,47709,4.1,2023-11-20
18474,48136,11.34,2023-10-29
18475,46920,22.14,2023-06-17
18476,46162,4.74,2023-07-04
18477,5911,6.86,2023-11-23
18478,16882,14.66,2023-03-17
18479,13221,8.87,2023-12-12
18480,2430,21.64,2024-11-16
18481,57901,7.01,2023-11-05
18482,35633,8.4,2023-05-10
18483,9093,28.62,2024-07-11
18484,27165,9.4,2024-03-08
18485,9479,29.82,2023-09-10
18486,41096,15.87,2024-08-19
18487,44213,3.15,2023-10-29
18488,15715,2.72,2023-05-20
18489,47771,3.09,2023-07-28
18490,24044,11.55,2023-04-25
18491,4544,12.22,2024-04-30
18492,50454,8.57,2024-06-19
18493,537,3.05,2023-05-26
18494,37218,26.95,2023-10-15
18495,7821,11.96,2024-05-12
18496,4064,6.45,2023-11-19
18497,10577,3.23,2023-06-24
18498,11984,25.03,2024-09-14
18499,49915,9.43,2024-05-28
18500,59311,5.96,2024-03-31
18501,38100,7.05,2023-11-25
18502,4503,26.79,2024-11-04
18503,32252,21.28,2023-08-01
18504,27229,13.64,2023-09-25
18505,44133,18.97,2023-12-23
18506,44895,6.47,2024-08-29
18507,30060,8.0,2024-06-21
18508,40669,45.44,2023-01-30
18509,38213,2.88,2023-05-06
18510,7525,3.21,2024-06-25
18511,38929,10.5,2023-06-07
18512,6642,10.08,2023-03-20
18513,31296,34.82,2024-11-30
18514,42662,6.97,2024-11-12
18515,53575,22.92,2024-08-06
18516,37357,11.62,2024-06-26
18517,48143,22.12,2024-10-13
18518,30289,4.59,2023-10-07
18519,55475,14.24,2024-12-22
18520,14805,12.52,2024-11-04
18521,52882,4.08,2023-08-01
18522,30278,6.79,2023-07-02
18523,27869,12.03,2023-10-21
18524,47986,2.59,2024-09-13
18525,27264,8.28,2023-01-15
18526,2868,25.26,2023-05-16
18527,2932,53.0,2024-12-03
18528,55786,20.15,2023-09-22
18529,2020,14.91,2023-01-12
18530,55802,10.15,2023-02-11
18531,37811,11.37,2023-08-02
18532,17909,98.56,2024-01-01
18533,44366,4.9,2023-09-26
18534,961,5.76,2024-12-14
18535,25050,5.46,2024-09-26
18536,50116,3.02,2023-12-05
18537,38408,16.56,2024-11-22
18538,44852,7.58,2024-10-29
18539,34262,8.82,2023-10-31
18540,3409,6.65,2024-08-08
18541,25842,4.03,2023-11-10
18542,32971,11.16,2024-12-05
18543,57277,8.81,2024-06-04
18544,43163,1.24,2024-12-28
18545,3667,5.85,2024-08-31
18546,56963,7.18,2023-09-14
18547,24941,40.83,2024-01-14
18548,48812,1.7,2024-09-19
18549,36136,9.39,2024-08-13
18550,1659,20.46,2023-05-06
18551,1085,2.22,2023-04-05
18552,41738,3.16,2023-06-05
18553,59867,19.14,2024-04-04
18554,51487,6.21,2024-11-02
18555,4776,12.29,2023-09-05
18556,5510,8.55,2023-03-25
18557,47083,2.54,2023-09-11
18558,37128,22.53,2024-10-09
18559,10794,15.0,2024-03-19
18560,30928,15.74,2023-06-17
18561,26601,12.14,2023-05-07
18562,28939,3.85,2024-09-19
18563,59101,13.33,2024-12-14
18564,4819,17.14,2024-03-08
18565,50277,25.09,2023-01-24
18566,24702,9.52,2023-12-28
18567,53615,6.73,2023-10-14
18568,25577,4.67,2023-05-09
18569,25830,27.86,2024-10-19
18570,20818,32.19,2023-01-03
18571,10650,62.15,2023-12-02
18572,49294,5.21,2024-12-17
18573,27993,5.17,2024-04-08
18574,18689,37.59,2024-07-24
18575,15187,14.29,2024-07-20
18576,21326,53.45,2024-05-13
18577,44169,0.57,2024-01-21
18578,36681,9.09,2024-04-09
18579,4260,1.62,2024-08-17
18580,442,9.96,2023-08-05
18581,31958,31.81,2024-09-10
18582,34667,13.07,2023-06-21
18583,20668,6.55,2023-04-20
18584,44983,7.03,2024-08-27
18585,52850,8.95,2024-04-10
18586,56553,27.23,2023-07-24
18587,36393,4.61,2024-06-01
18588,1653,5.38,2024-04-09
18589,55701,1.19,2024-04-25
18590,2659,7.43,2024-11-24
18591,45021,15.2,2024-02-27
18592,55788,15.27,2024-06-17
18593,58170,5.66,2023-10-25
18594,57879,29.27,2023-05-18
18595,48095,19.57,2023-12-26
18596,46665,20.58,2023-08-07
18597,10305,14.85,2024-06-07
18598,40932,11.61,2024-02-16
18599,32640,35.17,2023-07-29
18600,53869,5.06,2024-11-10
18601,49595,11.75,2023-01-04
18602,42621,3.67,2023-10-08
18603,26820,10.07,2024-11-24
18604,53551,6.55,2023-07-12
18605,47562,3.87,2023-09-20
18606,15269,14.48,2024-06-12
18607,40119,10.88,2024-04-06
18608,19349,5.04,2024-10-14
18609,44569,3.31,2024-09-12
18610,10266,12.02,2024-12-19
18611,19987,1.55,2023-08-31
18612,22249,5.93,2024-07-09
18613,51622,10.81,2024-09-16
18614,35340,11.61,2024-06-25
18615,2490,7.34,2023-11-27
18616,48191,8.44,2023-05-29
18617,39830,19.32,2024-04-29
18618,59073,11.94,2023-10-31
18619,24419,2.46,2023-06-09
18620,37311,6.04,2023-08-28
18621,13410,2.41,2024-01-16
18622,32589,15.19,2023-01-30
18623,30429,3.02,2024-11-25
18624,36108,10.22,2024-08-28
18625,1319,9.86,2023-02-28
18626,32934,2.12,2024-01-16
18627,48198,20.32,2024-01-08
18628,32573,8.22,2024-12-07
18629,15390,4.33,2023-08-15
18630,17127,10.19,2023-06-30
18631,46187,7.83,2024-04-15
18632,35653,5.76,2024-02-29
18633,24262,4.62,2023-06-23
18634,28715,4.15,2023-11-02
18635,37088,30.3,2023-04-11
18636,33985,23.8,2024-09-09
18637,10016,9.25,2023-03-17
18638,20382,2.51,2023-03-15
18639,594,3.88,2024-12-14
18640,39472,2.19,2024-10-23
18641,15990,6.85,2023-02-14
18642,5468,8.8,2024-02-04
18643,42845,9.29,2024-07-28
18644,19118,8.19,2024-08-24
18645,48322,10.51,2024-07-26
18646,49926,5.16,2024-10-15
18647,16824,11.1,2023-04-06
18648,1836,21.46,2024-06-14
18649,1448,42.19,2023-01-20
18650,59096,24.96,2024-07-08
18651,59066,11.15,2023-11-11
18652,36997,3.37,2024-03-25
18653,9133,2.17,2024-07-21
18654,39971,5.95,2024-08-19
18655,56419,8.34,2024-12-26
18656,27992,4.09,2024-02-22
18657,58912,14.56,2023-04-23
18658,43770,28.35,2023-11-01
18659,13200,17.43,2024-02-27
18660,39793,36.52,2023-02-21
18661,12288,10.81,2024-08-02
18662,4967,179.74,2023-03-31
18663,32691,7.41,2024-07-13
18664,55888,6.73,2023-10-28
18665,27934,1.87,2023-10-02
18666,28211,1.19,2024-01-24
18667,50085,4.99,2024-09-28
18668,49323,5.3,2023-06-16
18669,26830,46.41,2024-10-21
18670,47619,0.77,2024-10-08
18671,7829,5.35,2023-01-24
18672,35265,2.77,2024-08-10
18673,55363,9.04,2024-03-18
18674,38341,22.78,2023-01-29
18675,14081,5.18,2023-11-25
18676,16277,7.09,2023-09-08
18677,55191,42.34,2023-03-07
18678,14185,11.36,2023-03-27
18679,43348,3.9,2024-08-11
18680,6285,16.16,2024-11-06
18681,41988,6.37,2024-10-29
18682,58155,1.58,2023-07-19
18683,28258,4.43,2024-10-30
18684,11641,6.67,2023-12-22
18685,41301,19.04,2023-12-28
18686,36786,13.84,2023-01-22
18687,3218,4.94,2023-09-12
18688,7979,9.41,2023-06-20
18689,7079,9.81,2024-06-09
18690,35942,6.16,2023-01-12
18691,55316,3.13,2024-10-15
18692,28982,13.71,2024-07-17
18693,23791,8.52,2023-06-11
18694,8259,2.77,2023-03-28
18695,7779,24.71,2023-05-07
18696,41620,70.92,2023-06-27
18697,19938,5.11,2023-07-26
18698,790,4.86,2024-07-18
18699,53665,7.84,2023-11-21
18700,35991,20.62,2023-11-17
18701,19542,2.98,2024-05-07
18702,39919,11.24,2024-07-25
18703,56356,13.55,2024-04-27
18704,49043,20.98,2023-09-06
18705,26913,3.99,2023-11-25
18706,15772,11.6,2024-12-05
18707,47070,8.06,2024-02-26
18708,16945,4.33,2024-06-27
18709,9118,8.56,2024-10-11
18710,30314,28.43,2023-11-09
18711,20110,37.79,2023-04-06
18712,10642,6.96,2023-05-27
18713,43719,27.53,2023-01-19
18714,35552,9.36,2023-06-11
18715,51544,16.17,2024-07-21
18716,8214,6.75,2024-08-12
18717,29083,6.28,2024-03-10
18718,4970,3.82,2023-02-17
18719,57226,32.65,2023-05-09
18720,47829,22.32,2024-11-19
18721,21789,1.73,2024-03-28
18722,55454,8.66,2023-12-13
18723,1108,5.67,2023-05-29
18724,47221,8.7,2023-01-09
18725,13957,10.14,2023-06-27
18726,27421,38.67,2024-06-25
18727,1515,45.06,2023-09-04
18728,13428,3.92,2023-09-30
18729,43100,27.36,2023-04-20
18730,9159,12.91,2024-04-26
18731,33759,35.78,2023-05-02
18732,9071,13.01,2023-07-24
18733,37055,5.51,2023-05-20
18734,51360,19.89,2023-11-29
18735,48502,2.09,2023-01-08
18736,31964,5.19,2023-12-11
18737,9461,3.53,2024-10-21
18738,30625,32.31,2023-08-26
18739,51303,39.1,2024-05-13
18740,6708,7.44,2023-10-15
18741,28043,5.42,2024-09-07
18742,59569,13.62,2024-07-17
18743,20603,11.24,2023-06-08
18744,47041,38.64,2024-09-24
18745,198,6.69,2024-12-16
18746,5994,5.71,2023-03-09
18747,48613,7.76,2024-09-12
18748,38735,11.37,2023-11-10
18749,45623,9.05,2024-07-23
18750,43466,5.68,2023-06-21
18751,40147,26.08,2023-11-15
18752,23103,2.59,2024-03-30
18753,41559,26.26,2024-11-14
18754,59675,14.19,2023-08-16
18755,20637,17.41,2023-07-09
18756,18753,5.79,2024-05-29
18757,47441,3.9,2024-04-18
18758,4935,3.3,2023-02-26
18759,25772,45.23,2023-09-22
18760,54984,6.1,2024-08-11
18761,49561,13.6,2023-09-14
18762,34249,3.07,2024-04-22
18763,45070,16.41,2024-01-24
18764,22218,6.39,2024-04-07
18765,20666,9.21,2024-04-10
18766,27550,1.72,2023-05-22
18767,27186,88.31,2024-05-26
18768,17563,1.79,2024-04-10
18769,6380,3.11,2024-06-10
18770,37030,32.41,2024-08-02
18771,24545,3.52,2023-05-09
18772,7166,18.34,2023-04-09
18773,54711,8.37,2024-05-06
18774,25900,7.33,2024-11-24
18775,54418,6.04,2024-10-17
18776,18255,12.31,2024-01-23
18777,4743,16.88,2023-02-03
18778,8021,4.31,2024-05-27
18779,11541,14.35,2024-08-22
18780,17039,10.23,2023-11-03
18781,15670,23.14,2023-11-14
18782,57262,11.55,2023-02-13
18783,10791,32.57,2023-05-06
18784,53811,1.19,2023-02-17
18785,40688,11.24,2023-11-22
18786,57805,4.0,2023-04-01
18787,37713,61.33,2024-12-15
18788,40047,1.38,2023-06-24
18789,57682,1.97,2024-07-20
18790,37644,45.77,2024-01-11
18791,46526,5.6,2023-01-15
18792,12141,5.0,2023-08-26
18793,17113,6.42,2023-01-24
18794,36355,3.14,2023-04-19
18795,39728,27.3,2024-09-14
18796,44052,11.57,2023-05-08
18797,41782,18.24,2024-06-14
18798,31336,9.24,2024-05-22
18799,54297,22.02,2024-09-18
18800,52000,2.49,2023-09-15
18801,33497,2.8,2023-05-29
18802,14094,3.88,2024-09-17
18803,42141,5.52,2023-01-26
18804,44234,13.43,2024-09-20
18805,48073,12.22,2024-11-04
18806,40255,2.33,2023-07-30
18807,3754,10.62,2024-07-25
18808,19604,8.17,2023-05-22
18809,37580,37.51,2024-05-21
18810,59521,15.08,2023-12-06
18811,26299,6.14,2023-11-22
18812,20614,4.17,2023-04-09
18813,21445,23.44,2023-05-21
18814,10882,9.5,2024-03-14
18815,420,7.5,2023-04-20
18816,8469,17.49,2023-07-11
18817,12947,39.92,2024-06-28
18818,1188,22.71,2023-10-22
18819,51848,8.61,2024-10-05
18820,16257,42.55,2023-04-19
18821,37251,5.54,2023-12-08
18822,32926,58.13,2024-11-03
18823,16432,36.42,2024-02-18
18824,36393,10.67,2024-11-10
18825,42382,20.28,2023-09-05
18826,19027,2.15,2023-01-21
18827,42398,5.24,2024-12-27
18828,48937,3.17,2023-04-13
18829,40834,3.97,2023-05-08
18830,27872,9.94,2024-07-24
18831,43105,17.75,2023-07-24
18832,35710,10.26,2024-09-14
18833,11370,2.3,2024-05-05
18834,53982,8.75,2023-02-17
18835,4481,0.7,2023-09-10
18836,50108,14.12,2023-02-01
18837,537,47.94,2024-01-12
18838,29824,28.49,2024-07-12
18839,4367,20.74,2024-09-13
18840,17113,9.91,2024-01-01
18841,41382,4.62,2024-01-23
18842,58697,17.71,2023-12-19
18843,20955,14.28,2023-09-21
18844,41555,12.83,2023-08-03
18845,6292,10.99,2024-11-25
18846,35178,4.97,2024-02-25
18847,13961,6.41,2024-03-24
18848,44188,8.25,2023-10-23
18849,34230,21.06,2024-02-11
18850,31746,4.48,2024-03-05
18851,40941,63.63,2024-06-12
18852,4773,9.57,2024-10-10
18853,52551,7.17,2024-11-24
18854,22251,2.19,2024-02-03
18855,1107,79.95,2024-06-16
18856,43842,6.24,2024-02-20
18857,53630,2.39,2024-09-07
18858,43054,2.19,2024-05-19
18859,1338,2.96,2024-11-18
18860,28665,6.7,2024-05-23
18861,58129,1.39,2023-06-03
18862,3285,20.02,2024-06-13
18863,25361,13.12,2024-04-16
18864,32287,9.89,2023-01-18
18865,52753,11.52,2024-03-01
18866,357,8.54,2024-10-18
18867,36835,5.07,2024-08-05
18868,27560,9.02,2023-01-12
18869,10591,2.74,2024-01-09
18870,17238,3.3,2023-01-08
18871,39515,7.36,2023-04-29
18872,50974,4.09,2024-09-30
18873,14155,3.35,2023-06-01
18874,54539,9.71,2023-01-19
18875,35489,27.44,2024-02-13
18876,53931,15.07,2024-07-11
18877,34834,25.83,2024-12-04
18878,11862,4.46,2024-03-22
18879,36620,11.83,2024-01-03
18880,6796,9.86,2024-09-12
18881,37116,2.87,2024-09-30
18882,49859,6.76,2023-10-23
18883,51399,8.59,2024-04-13
18884,18585,6.09,2024-08-07
18885,27763,2.18,2024-12-13
18886,4001,3.69,2024-08-05
18887,55683,7.57,2024-11-25
18888,21295,47.72,2023-09-15
18889,49670,5.42,2023-07-27
18890,17575,7.36,2024-02-24
18891,4904,11.75,2023-05-31
18892,23191,3.49,2023-09-03
18893,57280,7.72,2024-01-30
18894,10298,6.44,2023-07-13
18895,36494,2.91,2024-03-09
18896,19056,7.12,2023-09-08
18897,37457,109.94,2024-03-27
18898,30053,7.33,2023-10-14
18899,50419,5.32,2023-12-10
18900,51688,2.18,2023-07-30
18901,11261,9.42,2023-03-19
18902,52902,7.04,2024-01-11
18903,35227,22.18,2024-10-23
18904,55547,12.96,2024-11-22
18905,5982,41.87,2024-04-13
18906,39797,21.75,2023-08-24
18907,30149,3.91,2024-09-12
18908,5614,9.5,2024-09-17
18909,44008,23.93,2023-04-27
18910,34959,1.48,2023-02-17
18911,30435,3.61,2023-04-25
18912,23244,13.69,2023-01-22
18913,42030,8.85,2024-12-31
18914,32330,23.04,2024-01-14
18915,1607,4.03,2023-09-01
18916,32055,5.27,2023-03-17
18917,4280,27.88,2024-03-17
18918,12055,8.62,2024-06-06
18919,16675,14.02,2023-03-04
18920,2157,29.83,2024-04-05
18921,44455,32.98,2023-07-06
18922,50876,4.03,2023-04-02
18923,45947,2.87,2023-03-22
18924,31765,2.11,2023-09-09
18925,27535,2.24,2023-07-03
18926,49590,8.75,2023-12-05
18927,58337,10.75,2024-05-19
18928,47543,2.76,2024-06-30
18929,40570,12.13,2023-10-23
18930,34163,11.63,2024-09-23
18931,43429,8.11,2023-12-28
18932,56352,1.26,2024-10-01
18933,30944,3.17,2023-12-19
18934,46413,27.84,2024-04-16
18935,275,33.78,2024-06-18
18936,27682,3.76,2023-09-11
18937,50334,4.95,2023-11-28
18938,19582,2.69,2024-09-18
18939,26868,8.41,2024-09-27
18940,59614,6.72,2024-01-28
18941,38114,2.3,2024-10-26
18942,6746,11.7,2024-12-31
18943,36763,9.33,2024-03-07
18944,44659,3.4,2024-02-17
18945,23177,2.95,2024-07-31
18946,291,15.67,2023-08-12
18947,56868,18.39,2024-06-28
18948,19381,51.46,2023-04-22
18949,23281,0.48,2023-08-01
18950,1118,20.81,2023-06-30
18951,44644,28.3,2024-04-04
18952,46638,23.59,2024-03-05
18953,12325,6.32,2024-02-19
18954,3883,10.05,2023-10-10
18955,44057,6.46,2024-04-08
18956,57644,16.04,2024-12-16
18957,49743,19.74,2023-06-28
18958,18619,18.52,2024-01-03
18959,1378,10.65,2024-09-27
18960,47562,5.84,2024-11-15
18961,43371,38.32,2023-11-08
18962,45538,1.2,2024-12-20
18963,757,13.41,2024-10-02
18964,2865,16.87,2023-01-30
18965,13961,3.26,2023-11-13
18966,56471,6.26,2024-01-09
18967,49464,6.44,2024-02-11
18968,3942,13.19,2023-03-30
18969,9105,18.96,2023-05-16
18970,22534,9.04,2023-01-04
18971,41337,39.35,2024-07-26
18972,25911,2.99,2024-07-19
18973,48100,19.31,2023-03-01
18974,25347,27.81,2023-05-19
18975,15586,84.56,2023-07-13
18976,56333,19.05,2024-06-16
18977,18327,4.05,2024-08-21
18978,860,2.57,2024-04-20
18979,36422,60.01,2024-09-24
18980,20811,2.37,2023-07-15
18981,21271,11.9,2024-07-10
18982,58571,9.6,2024-09-28
18983,21246,6.87,2023-06-19
18984,755,14.95,2023-12-01
18985,15888,11.92,2024-03-27
18986,23275,8.1,2023-09-03
18987,16365,21.84,2023-05-08
18988,42304,25.85,2023-11-17
18989,10354,4.0,2024-10-16
18990,53748,2.65,2024-06-04
18991,26552,6.87,2024-01-03
18992,18599,2.3,2023-10-14
18993,54417,9.56,2024-11-05
18994,55967,27.81,2024-10-22
18995,35626,5.05,2024-12-06
18996,34311,18.06,2024-11-24
18997,44332,51.41,2023-12-09
18998,11517,122.29,2023-12-15
18999,39491,3.99,2024-08-25
