order_id,variable_cost,delivery_cost,support_cost
52651,16.29,25.47,2.19
52652,14.94,9.67,1.57
52653,25.72,31.09,16.92
52654,47.54,16.88,2.78
52655,13.89,23.27,2.7
52656,21.4,13.26,17.28
52657,16.49,20.92,11.17
52658,50.65,21.63,8.22
52659,17.9,10.19,3.32
52660,91.2,19.04,1.79
52661,112.15,27.34,4.95
52662,98.46,7.88,3.69
52663,53.99,18.76,11.29
52664,19.73,13.95,18.42
52665,20.75,20.82,1.61
52666,37.98,14.49,7.66
52667,33.53,25.16,3.7
52668,19.01,7.85,4.3
52669,17.87,20.25,4.94
52670,24.04,28.69,2.0
52671,17.92,19.15,23.18
52672,52.23,11.99,2.88
52673,63.71,22.61,4.53
52674,106.19,13.27,2.62
52675,29.04,14.9,3.63
52676,54.75,14.44,5.52
52677,63.86,13.33,23.38
52678,19.63,6.95,20.9
52679,15.7,11.9,2.0
52680,85.1,11.66,7.13
52681,58.37,20.62,22.77
52682,28.34,19.03,17.19
52683,27.3,18.05,6.84
52684,35.77,12.41,15.26
52685,43.15,23.43,26.63
52686,27.87,18.9,7.42
52687,63.87,13.03,4.73
52688,37.13,14.26,15.8
52689,22.99,11.03,12.45
52690,42.4,11.74,1.8
52691,30.9,21.96,20.96
52692,33.88,26.28,6.84
52693,18.94,9.93,16.28
52694,38.03,9.05,8.24
52695,16.26,23.37,7.28
52696,15.63,29.93,6.86
52697,16.63,15.22,0.69
52698,13.07,16.37,2.16
52699,86.48,16.07,10.45
52700,88.99,22.27,6.31
52701,105.63,10.24,5.21
52702,76.65,19.76,4.34
52703,13.32,11.42,5.76
52704,19.18,14.08,17.28
52705,72.77,11.81,3.03
52706,14.5,9.23,13.75
52707,72.31,17.78,3.69
52708,78.47,15.16,2.01
52709,96.05,20.99,2.81
52710,24.41,22.51,3.31
52711,42.93,29.99,5.25
52712,54.94,18.13,4.76
52713,59.31,21.1,4.92
52714,80.01,20.23,24.63
52715,44.08,22.56,11.02
52716,45.2,13.33,21.91
52717,13.25,18.44,12.49
52718,25.28,20.82,15.78
52719,27.8,14.07,13.61
52720,24.84,22.55,2.02
52721,22.47,17.12,10.84
52722,48.58,14.31,3.1
52723,17.49,22.18,2.9
52724,18.17,14.17,0.84
52725,15.94,12.96,41.21
52726,19.15,15.4,15.48
52727,38.73,28.05,12.84
52728,21.94,22.21,3.59
52729,22.23,16.84,6.83
52730,28.94,29.29,29.05
52731,104.02,16.03,1.9
52732,16.63,19.9,3.18
52733,22.25,14.38,3.39
52734,28.61,27.06,29.2
52735,14.62,9.57,7.1
52736,77.91,26.99,4.37
52737,19.66,12.89,12.48
52738,24.57,12.43,21.41
52739,78.32,13.69,6.18
52740,30.0,30.63,16.83
52741,15.54,21.01,2.97
52742,20.44,10.88,1.78
52743,36.06,24.75,52.15
52744,47.32,20.03,9.11
52745,74.4,22.26,6.36
52746,150.15,16.31,3.63
52747,80.77,14.98,28.82
52748,46.3,11.11,3.25
52749,13.61,11.5,0.76
52750,23.2,30.94,63.21
52751,79.95,13.08,19.7
52752,59.99,17.03,33.19
52753,19.66,15.34,2.12
52754,60.36,14.03,2.06
52755,71.28,22.74,21.76
52756,41.43,23.98,6.04
52757,32.14,17.03,14.6
52758,42.68,7.74,44.36
52759,52.52,9.97,28.64
52760,31.77,10.9,5.14
52761,22.31,10.08,10.9
52762,64.04,12.33,2.31
52763,28.43,15.66,6.47
52764,85.56,11.28,21.59
52765,37.81,27.87,11.35
52766,78.67,29.86,2.24
52767,57.93,18.06,5.31
52768,71.45,17.81,7.43
52769,54.89,26.73,7.9
52770,43.18,14.38,1.86
52771,42.13,13.75,18.68
52772,11.67,20.45,11.67
52773,33.52,29.28,2.43
52774,25.4,11.51,126.89
52775,32.21,11.65,2.21
52776,31.97,16.66,3.04
52777,47.18,18.4,10.59
52778,63.59,15.82,31.65
52779,18.39,8.44,3.05
52780,60.17,19.27,1.24
52781,19.77,16.7,14.43
52782,29.04,17.24,10.94
52783,18.03,16.57,10.17
52784,96.45,18.8,6.14
52785,53.76,9.91,10.81
52786,39.45,15.96,3.79
52787,12.98,10.49,3.52
52788,19.29,12.14,16.98
52789,18.1,29.31,58.45
52790,45.06,22.93,12.33
52791,35.11,13.35,119.85
52792,26.23,18.92,12.07
52793,102.03,6.89,9.57
52794,55.04,11.31,3.77
52795,114.48,10.28,2.2
52796,147.46,19.33,16.43
52797,29.75,15.11,1.88
52798,18.04,17.93,4.92
52799,32.04,7.74,9.19
52800,74.84,17.56,6.43
52801,21.82,12.04,9.78
52802,18.12,14.02,15.67
52803,117.49,14.68,6.6
52804,30.47,11.95,8.33
52805,22.37,12.15,1.25
52806,34.07,18.39,4.01
52807,95.94,13.18,4.38
52808,17.73,9.26,23.03
52809,28.51,6.91,47.47
52810,39.77,10.12,4.8
52811,123.66,14.94,32.67
52812,16.99,11.27,16.73
52813,22.63,12.59,22.19
52814,17.19,26.58,31.97
52815,26.01,21.89,8.42
52816,19.09,12.13,7.04
52817,16.85,12.52,1.89
52818,98.36,13.65,1.78
52819,33.82,16.89,13.9
52820,24.46,26.55,14.25
52821,63.23,21.51,15.05
52822,36.02,13.59,2.61
52823,24.78,21.32,10.99
52824,14.57,16.24,9.01
52825,27.18,19.88,16.22
52826,68.07,10.44,9.41
52827,42.65,14.19,71.83
52828,35.31,19.04,78.36
52829,26.44,19.74,19.15
52830,47.54,26.04,4.9
52831,17.08,22.42,9.59
52832,43.08,20.62,2.28
52833,105.81,9.43,5.3
52834,18.0,13.69,37.35
52835,21.27,13.54,3.9
52836,38.65,26.67,7.86
52837,16.23,20.9,3.89
52838,70.08,25.97,67.45
52839,41.51,19.33,110.45
52840,44.0,8.57,3.32
52841,22.91,8.27,4.95
52842,76.24,11.6,20.65
52843,77.17,14.64,1.87
52844,23.76,18.74,3.82
52845,20.46,21.16,9.14
52846,52.04,15.57,3.62
52847,23.09,11.6,5.23
52848,48.9,11.72,10.47
52849,14.87,15.17,11.38
52850,44.5,12.78,15.84
52851,29.5,7.41,12.13
52852,113.72,20.67,24.18
52853,33.25,14.46,108.34
52854,30.09,11.09,5.62
52855,10.19,21.37,11.81
52856,25.53,12.01,0.94
52857,30.59,10.02,8.57
52858,21.46,25.83,3.59
52859,95.94,25.42,3.57
52860,104.34,19.38,10.21
52861,42.35,18.89,11.87
52862,106.03,18.03,76.11
52863,26.92,13.04,3.77
52864,26.41,19.66,24.45
52865,64.5,13.14,3.07
52866,37.79,13.41,7.68
52867,53.9,11.02,3.78
52868,45.34,20.1,5.53
52869,109.88,18.45,6.03
52870,21.96,11.93,14.89
52871,127.6,17.12,12.38
52872,33.36,14.74,2.97
52873,90.71,9.52,9.26
52874,15.95,21.52,31.36
52875,16.94,10.77,13.9
52876,13.85,13.5,14.68
52877,56.76,10.06,2.47
52878,42.21,16.36,30.45
52879,24.71,20.79,6.71
52880,44.14,24.08,9.38
52881,40.12,15.63,2.85
52882,21.17,11.88,8.22
52883,16.48,17.11,2.14
52884,55.65,15.2,11.38
52885,70.73,10.03,2.41
52886,25.85,9.89,5.04
52887,15.15,23.36,22.37
52888,35.68,25.68,0.87
52889,35.05,17.51,1.84
52890,74.85,29.88,14.37
52891,179.99,23.32,12.79
52892,71.06,16.04,22.22
52893,29.49,19.5,8.37
52894,65.4,22.6,3.85
52895,38.21,13.9,45.56
52896,17.11,16.21,3.21
52897,25.37,17.18,8.12
52898,101.56,17.66,36.54
52899,11.58,17.33,6.01
52900,25.0,29.35,20.72
52901,54.74,21.13,36.22
52902,93.42,18.24,17.47
52903,41.07,20.68,1.72
52904,22.89,23.26,9.3
52905,21.56,27.44,2.99
52906,19.7,22.8,3.3
52907,18.81,30.14,57.22
52908,83.53,20.51,0.27
52909,31.31,17.49,10.71
52910,20.74,19.68,1.84
52911,66.22,12.27,4.11
52912,38.97,27.26,8.72
52913,81.62,12.96,5.19
52914,80.82,7.08,23.69
52915,14.91,25.18,2.02
52916,19.08,7.99,12.89
52917,22.56,11.29,11.22
52918,108.7,10.04,21.13
52919,22.15,10.0,12.69
52920,27.14,19.74,2.78
52921,23.01,10.38,4.94
52922,14.24,13.89,5.49
52923,34.61,17.73,4.08
52924,34.66,25.16,18.96
52925,30.99,15.85,29.99
52926,22.71,14.77,0.91
52927,26.26,13.95,4.72
52928,56.51,13.11,165.72
52929,110.02,11.0,10.93
52930,121.12,8.17,0.99
52931,17.55,10.44,9.2
52932,20.76,14.34,12.54
52933,18.79,21.6,9.36
52934,19.82,13.79,24.32
52935,30.32,20.3,12.4
52936,50.14,16.98,6.49
52937,112.04,22.76,4.68
52938,28.65,15.21,2.38
52939,27.85,21.4,15.88
52940,92.32,7.49,13.59
52941,47.86,19.75,7.48
52942,43.51,30.37,2.33
52943,21.9,17.92,2.91
52944,17.56,16.43,2.83
52945,23.48,25.79,2.14
52946,59.17,22.06,11.95
52947,19.87,13.81,11.73
52948,32.31,16.43,7.25
52949,65.89,8.22,37.2
52950,106.79,22.51,4.56
52951,19.86,14.66,11.11
52952,38.3,18.77,7.44
52953,32.83,30.21,5.7
52954,60.12,9.74,8.43
52955,46.85,15.56,11.1
52956,43.24,13.13,18.81
52957,81.18,19.54,7.53
52958,13.93,18.93,29.14
52959,40.65,21.3,7.16
52960,21.78,14.93,9.77
52961,42.78,11.27,17.39
52962,56.98,12.62,19.15
52963,22.73,8.02,3.41
52964,17.67,28.68,11.74
52965,24.05,12.42,5.92
52966,90.53,17.76,0.82
52967,77.73,23.29,21.02
52968,24.71,15.42,17.36
52969,52.05,28.59,10.17
52970,24.17,11.21,10.49
52971,20.48,17.56,6.92
52972,27.04,8.14,27.68
52973,20.18,15.54,5.1
52974,23.0,14.55,67.56
52975,14.04,19.2,6.47
52976,71.27,26.11,7.39
52977,43.95,19.47,5.16
52978,59.16,9.33,16.6
52979,22.19,10.59,10.63
52980,27.03,10.9,2.05
52981,33.82,9.63,27.46
52982,95.91,18.71,27.74
52983,22.44,20.44,0.99
52984,42.66,23.09,6.77
52985,72.01,13.67,2.69
52986,43.43,15.93,2.96
52987,55.79,16.17,5.05
52988,60.98,11.25,29.14
52989,64.07,21.23,6.36
52990,25.72,15.47,11.01
52991,44.77,14.93,3.05
52992,66.06,7.62,20.99
52993,32.35,7.97,5.26
52994,28.43,28.24,11.43
52995,71.37,25.65,13.14
52996,29.38,18.38,11.7
52997,44.82,20.35,46.22
52998,17.49,11.39,24.17
52999,75.53,19.42,18.83
53000,11.38,13.68,5.65
53001,11.46,21.16,6.37
53002,24.13,10.61,7.02
53003,25.4,20.54,8.83
53004,29.52,24.9,1.71
53005,31.76,16.49,17.6
53006,48.91,7.76,17.58
53007,54.65,23.41,11.47
53008,30.38,22.84,10.97
53009,23.36,11.42,20.43
53010,36.93,13.19,19.42
53011,23.49,10.15,27.71
53012,24.75,21.18,1.64
53013,46.69,18.91,21.82
53014,18.74,12.91,1.99
53015,65.02,13.75,12.09
53016,50.93,18.08,2.61
53017,18.29,26.85,14.91
53018,23.26,15.69,78.16
53019,17.41,27.8,18.22
53020,72.41,24.77,4.34
53021,52.08,13.63,9.26
53022,23.29,17.46,11.13
53023,16.77,21.13,5.98
53024,28.84,15.98,16.51
53025,26.32,9.82,2.54
53026,18.69,23.67,2.4
53027,17.26,26.6,13.29
53028,126.76,25.68,13.17
53029,30.46,17.51,10.39
53030,21.89,28.5,13.64
53031,26.78,15.96,5.34
53032,68.61,9.42,5.3
53033,51.13,11.4,4.25
53034,16.77,10.51,11.74
53035,17.94,25.94,2.36
53036,33.0,13.48,15.69
53037,39.38,16.77,21.59
53038,35.75,20.74,9.6
53039,45.9,14.96,4.23
53040,37.1,14.24,9.41
53041,20.56,14.89,5.09
53042,21.4,12.97,3.66
53043,28.33,17.59,10.53
53044,30.81,18.66,46.75
53045,35.07,17.52,2.44
53046,26.06,20.8,5.94
53047,58.07,16.11,1.82
53048,17.41,23.03,2.59
53049,31.68,12.46,5.67
53050,72.99,23.1,78.89
53051,16.92,18.13,2.42
53052,12.69,19.94,5.21
53053,24.94,30.15,19.09
53054,29.27,7.4,9.26
53055,29.37,10.33,28.06
53056,17.93,12.4,5.28
53057,49.25,17.87,6.3
53058,17.45,24.13,10.34
53059,19.54,11.56,6.25
53060,78.53,23.37,28.91
53061,27.09,11.33,2.57
53062,21.17,7.1,1.85
53063,66.33,18.92,2.8
53064,59.55,12.62,4.95
53065,56.2,11.19,2.17
53066,27.08,15.4,9.16
53067,22.97,19.51,3.14
53068,45.22,9.34,26.7
53069,22.52,16.24,26.61
53070,40.21,22.54,35.87
53071,14.49,26.0,1.63
53072,82.25,25.76,2.3
53073,68.16,12.4,124.87
53074,19.03,28.9,8.75
53075,24.35,17.41,3.99
53076,63.63,15.25,5.0
53077,31.63,10.16,30.95
53078,35.91,16.61,2.7
53079,33.0,8.98,20.44
53080,87.74,30.62,4.64
53081,56.16,18.29,87.35
53082,70.92,22.12,10.2
53083,30.71,14.05,9.9
53084,39.25,14.72,38.14
53085,18.05,22.73,54.13
53086,61.2,11.19,18.39
53087,26.1,12.81,14.23
53088,117.52,14.25,38.61
53089,43.72,12.73,2.92
53090,32.16,13.86,14.19
53091,59.55,11.73,7.99
53092,143.67,25.91,21.31
53093,48.15,6.41,36.63
53094,37.77,19.35,22.23
53095,26.84,16.75,8.71
53096,44.55,21.1,0.9
53097,16.18,14.29,4.3
53098,47.51,16.11,10.01
53099,89.4,10.57,2.03
53100,46.61,14.12,6.21
53101,19.64,21.02,8.25
53102,17.03,19.99,6.05
53103,21.81,20.89,63.46
53104,26.14,16.36,26.59
53105,26.12,17.15,17.62
53106,77.95,18.94,7.69
53107,75.97,23.1,4.29
53108,20.35,12.02,2.01
53109,44.13,18.53,24.51
53110,100.48,23.11,28.87
53111,35.2,28.52,9.76
53112,82.87,13.48,61.96
53113,21.12,13.18,2.67
53114,110.85,15.53,7.8
53115,68.22,12.38,13.22
53116,24.1,10.62,4.05
53117,23.03,11.04,15.87
53118,21.51,16.77,3.28
53119,21.78,10.44,4.62
53120,13.73,21.47,6.49
53121,26.66,11.8,19.4
53122,100.79,29.48,5.1
53123,66.4,15.7,9.51
53124,18.3,21.55,7.26
53125,22.4,18.41,2.55
53126,20.28,17.33,6.46
53127,22.53,13.53,5.47
53128,20.1,10.59,2.18
53129,99.48,8.92,4.62
53130,103.02,9.8,6.76
53131,27.32,19.01,5.16
53132,21.39,23.55,6.62
53133,51.43,11.47,5.91
53134,27.77,7.8,2.49
53135,29.13,19.47,4.97
53136,12.42,21.49,1.83
53137,21.56,11.61,8.21
53138,14.25,14.4,11.22
53139,22.13,31.69,14.21
53140,95.08,28.96,4.49
53141,100.13,16.23,6.45
53142,44.76,13.81,10.06
53143,29.28,16.48,5.95
53144,122.61,27.17,12.71
53145,35.14,16.72,3.83
53146,19.12,29.36,2.41
53147,85.69,17.72,20.75
53148,56.23,26.97,4.99
53149,176.38,12.06,4.67
53150,29.44,15.16,16.26
53151,60.39,13.45,6.51
53152,110.25,17.1,8.04
53153,24.53,16.23,7.27
53154,28.07,6.37,3.54
53155,24.35,10.95,21.38
53156,35.96,23.24,17.05
53157,23.32,18.92,6.4
53158,79.43,15.59,2.02
53159,21.44,22.83,3.44
53160,20.68,19.42,8.17
53161,55.52,24.82,12.78
53162,75.22,17.13,23.76
53163,57.83,10.64,2.24
53164,69.43,13.6,9.53
53165,22.66,7.16,8.18
53166,32.14,23.31,2.58
53167,13.95,17.07,18.91
53168,21.12,8.8,5.46
53169,16.89,21.51,27.69
53170,23.69,15.03,5.64
53171,24.83,27.55,16.99
53172,91.69,6.62,2.58
53173,81.63,11.97,24.45
53174,97.87,12.51,4.52
53175,20.26,27.36,6.27
53176,25.23,16.73,11.28
53177,23.33,25.51,30.41
53178,40.0,9.2,2.36
53179,17.61,22.51,4.43
53180,57.79,26.52,4.07
53181,16.63,11.19,5.07
53182,32.46,13.45,11.61
53183,42.8,19.47,3.21
53184,20.6,12.15,4.26
53185,62.33,11.89,3.21
53186,138.87,18.17,4.56
53187,16.79,15.74,36.39
53188,25.68,8.97,6.22
53189,80.25,14.39,32.96
53190,40.01,18.76,14.58
53191,44.18,11.04,7.81
53192,17.15,19.98,1.79
53193,24.45,24.92,3.13
53194,70.96,18.62,4.29
53195,35.85,15.36,13.66
53196,25.46,22.57,13.17
53197,19.38,18.06,3.75
53198,20.91,25.57,13.97
53199,52.51,18.63,68.69
53200,26.58,24.33,7.89
53201,25.87,7.66,68.79
53202,48.91,27.55,4.11
53203,27.93,9.4,76.64
53204,30.22,19.76,1.07
53205,53.68,10.36,12.19
53206,16.83,13.28,14.75
53207,32.29,9.37,19.99
53208,42.95,14.35,7.05
53209,26.04,12.26,34.58
53210,40.91,14.21,3.51
53211,46.64,16.22,11.71
53212,18.32,7.95,6.15
53213,20.15,19.92,9.64
53214,14.22,22.55,4.06
53215,56.57,11.12,4.78
53216,19.89,14.03,5.22
53217,36.21,10.21,6.64
53218,19.53,8.08,28.15
53219,33.09,25.92,20.85
53220,19.7,15.85,26.4
53221,20.69,23.94,11.22
53222,13.17,13.72,1.37
53223,31.51,10.11,6.39
53224,17.24,16.75,10.33
53225,15.96,19.58,7.63
53226,28.21,18.14,61.56
53227,17.57,25.3,1.47
53228,114.44,10.55,1.31
53229,63.07,25.44,1.71
53230,70.97,28.78,13.32
53231,25.36,10.35,10.24
53232,32.2,14.51,5.16
53233,32.18,11.81,1.76
53234,64.8,28.49,14.63
53235,22.65,22.63,27.3
53236,23.82,14.53,7.98
53237,42.91,12.51,5.25
53238,61.33,28.86,11.06
53239,43.72,23.13,6.14
53240,18.44,17.41,16.27
53241,16.8,14.34,5.42
53242,73.01,12.2,53.1
53243,16.43,16.36,0.98
53244,36.65,19.3,33.18
53245,17.04,23.33,9.16
53246,15.89,13.64,17.04
53247,28.14,21.76,5.05
53248,15.77,18.76,1.38
53249,36.04,24.49,1.2
53250,72.86,11.01,8.55
53251,76.18,16.2,18.11
53252,22.05,11.88,3.48
53253,22.37,24.6,9.07
53254,65.35,12.75,48.5
53255,22.47,30.18,18.65
53256,19.55,12.33,3.46
53257,41.82,12.87,7.83
53258,18.27,17.76,3.44
53259,73.57,10.75,1.1
53260,14.28,22.19,3.25
53261,12.31,20.07,8.26
53262,28.37,12.15,8.2
53263,13.05,10.91,1.43
53264,45.24,9.36,8.34
53265,60.76,12.21,2.08
53266,19.77,10.35,8.18
53267,15.53,11.03,11.86
53268,17.51,9.05,10.72
53269,25.7,11.83,7.27
53270,19.92,7.99,6.4
53271,71.48,16.13,9.15
53272,37.34,25.33,16.2
53273,78.81,16.26,2.51
53274,20.62,10.65,34.28
53275,34.08,20.84,6.38
53276,86.12,26.53,8.99
53277,53.46,21.64,2.46
53278,110.38,18.91,15.3
53279,125.82,16.93,5.2
53280,28.69,19.33,12.19
53281,29.4,10.88,7.87
53282,46.34,16.86,4.05
53283,41.31,20.22,34.06
53284,38.97,30.84,20.77
53285,20.61,29.01,3.68
53286,113.63,11.23,20.31
53287,46.12,23.31,12.05
53288,16.29,19.11,216.55
53289,9.28,13.51,1.72
53290,24.6,18.12,10.33
53291,20.14,11.17,5.7
53292,28.21,20.71,1.43
53293,30.51,13.49,13.33
53294,36.68,8.69,7.81
53295,17.11,13.28,9.85
53296,18.69,22.3,4.71
53297,14.44,15.51,10.69
53298,38.81,11.81,8.15
53299,41.89,16.12,8.2
53300,56.84,25.82,1.54
53301,62.13,27.09,223.2
53302,35.99,27.59,29.02
53303,24.14,24.99,8.01
53304,37.3,14.29,1.15
53305,19.8,6.97,2.92
53306,39.81,15.09,5.06
53307,58.18,29.94,10.87
53308,81.48,27.88,30.12
53309,26.13,22.4,5.62
53310,50.59,16.81,23.09
53311,22.51,17.08,2.58
53312,12.02,17.78,3.72
53313,65.21,13.0,113.06
53314,34.78,9.68,1.13
53315,26.79,14.92,8.58
53316,21.6,14.42,27.85
53317,71.43,21.53,66.58
53318,32.77,25.02,47.98
53319,18.86,9.71,20.14
53320,79.05,9.47,2.22
53321,23.33,18.42,10.65
53322,56.05,23.21,16.6
53323,18.88,20.25,17.6
53324,11.72,19.58,14.27
53325,61.5,15.82,22.18
53326,31.89,17.25,9.68
53327,36.44,8.3,16.07
53328,24.6,11.28,4.31
53329,119.63,19.24,36.05
53330,85.62,15.69,5.59
53331,28.24,18.92,3.01
53332,62.47,13.59,4.96
53333,26.46,6.78,8.27
53334,188.74,26.45,13.71
53335,84.44,15.97,9.69
53336,56.68,17.91,6.45
53337,78.42,20.45,1.83
53338,26.01,12.73,1.91
53339,54.3,16.41,1.02
53340,16.22,22.03,9.01
53341,14.09,17.85,12.14
53342,20.91,19.39,0.49
53343,36.23,25.34,3.73
53344,36.7,23.8,9.65
53345,18.73,16.43,24.7
53346,25.25,12.02,11.19
53347,24.38,26.19,0.41
53348,24.5,20.94,4.99
53349,23.7,16.66,58.8
53350,70.37,22.82,3.26
53351,34.04,14.75,9.12
53352,19.4,17.64,5.19
53353,22.77,13.9,2.71
53354,19.52,20.98,4.91
53355,49.11,10.21,5.36
53356,155.44,24.56,25.48
53357,69.58,11.2,0.83
53358,19.16,12.72,1.81
53359,43.75,16.3,2.07
53360,30.5,10.84,4.23
53361,87.39,17.87,8.89
53362,17.59,22.0,10.17
53363,21.81,18.18,5.43
53364,36.33,14.39,40.67
53365,33.32,10.01,11.41
53366,20.12,17.96,7.6
53367,25.13,25.01,2.3
53368,20.58,20.51,5.8
53369,12.35,12.74,2.97
53370,37.44,8.46,10.34
53371,93.82,19.22,2.42
53372,59.64,7.96,8.99
53373,49.1,13.5,5.36
53374,66.21,21.08,8.43
53375,22.62,26.28,1.68
53376,38.4,9.85,1.96
53377,24.18,18.59,2.49
53378,15.44,20.05,15.13
53379,19.49,21.46,99.39
53380,155.13,18.14,267.37
53381,22.86,14.63,5.31
53382,15.74,13.61,6.67
53383,14.91,11.22,18.5
53384,20.56,19.48,6.46
53385,17.99,14.23,3.63
53386,27.3,22.13,1.4
53387,85.14,11.74,3.89
53388,22.94,16.06,1.0
53389,12.74,14.42,1.31
53390,18.23,31.88,3.81
53391,19.49,20.17,3.81
53392,18.03,14.1,18.5
53393,35.7,19.98,4.26
53394,47.71,13.44,1.05
53395,22.26,27.28,1.11
53396,49.87,19.84,15.21
53397,77.55,7.05,20.22
53398,21.61,28.38,9.71
53399,83.66,13.2,2.77
53400,10.14,14.38,74.92
53401,25.41,23.39,5.98
53402,30.78,16.37,10.29
53403,30.23,18.95,30.94
53404,38.64,27.67,1.85
53405,51.32,9.61,2.34
53406,21.77,16.28,59.7
53407,15.1,10.85,2.21
53408,46.08,24.58,1.53
53409,21.34,16.03,4.35
53410,78.37,13.99,75.29
53411,19.99,25.72,18.5
53412,25.94,27.99,23.64
53413,18.52,25.23,11.03
53414,66.21,9.8,6.01
53415,81.34,22.52,10.93
53416,16.24,12.39,15.54
53417,28.28,11.46,5.68
53418,72.62,29.09,11.7
53419,20.72,10.65,3.81
53420,39.51,23.64,80.94
53421,28.9,11.38,32.88
53422,55.77,21.76,3.15
53423,62.96,17.38,24.29
53424,30.02,13.57,2.27
53425,43.48,11.44,13.92
53426,62.63,12.67,4.41
53427,41.72,10.67,11.02
53428,14.92,21.81,4.57
53429,33.39,16.48,0.72
53430,24.16,11.12,1.18
53431,27.27,24.77,2.43
53432,91.26,25.85,17.34
53433,104.46,10.01,5.05
53434,21.21,15.24,6.07
53435,34.8,11.47,11.64
53436,44.16,17.62,1.51
53437,20.93,8.95,1.46
53438,14.96,14.44,3.4
53439,19.03,28.7,2.4
53440,47.14,10.5,5.96
53441,105.09,19.81,10.68
53442,48.1,9.42,22.89
53443,34.96,11.64,6.11
53444,26.6,10.85,1.61
53445,23.4,14.85,11.59
53446,50.38,18.97,4.29
53447,25.2,11.46,0.22
53448,16.48,9.68,1.69
53449,50.4,19.77,80.68
53450,29.08,15.49,3.15
53451,20.0,11.85,1.01
53452,15.74,8.19,24.24
53453,76.0,15.34,16.78
53454,31.37,19.43,15.02
53455,73.72,11.89,4.71
53456,17.41,21.47,10.66
53457,71.12,11.37,16.53
53458,14.81,14.0,3.32
53459,22.65,13.25,25.65
53460,19.89,11.9,17.42
53461,62.99,8.59,38.57
53462,80.08,19.71,5.14
53463,27.67,15.26,13.4
53464,30.42,10.34,1.68
53465,23.68,20.95,7.32
53466,92.58,30.1,7.17
53467,23.81,17.13,13.83
53468,100.62,6.94,17.29
53469,19.85,14.14,50.15
53470,40.45,24.43,72.64
53471,41.5,17.09,5.22
53472,52.88,21.68,30.43
53473,61.66,17.52,108.37
53474,123.13,17.76,4.55
53475,23.11,26.49,3.11
53476,44.28,9.25,6.42
53477,25.76,11.69,14.83
53478,53.58,11.3,4.44
53479,142.72,18.94,2.65
53480,104.58,10.8,1.13
53481,15.55,25.51,18.2
53482,35.38,14.83,49.73
53483,27.0,13.67,16.45
53484,16.54,13.44,7.8
53485,12.9,8.39,1.72
53486,59.31,25.19,15.73
53487,17.5,12.03,3.51
53488,24.66,21.53,1.15
53489,24.15,20.49,68.43
53490,93.38,16.87,40.32
53491,17.0,13.79,32.49
53492,21.27,26.79,10.79
53493,20.88,21.38,8.37
53494,82.84,30.92,16.34
53495,35.4,16.74,3.66
53496,27.04,18.53,0.95
53497,16.62,12.25,8.96
53498,42.28,11.33,48.45
53499,24.93,23.34,17.53
53500,44.25,9.67,18.82
53501,22.54,9.62,5.07
53502,84.57,19.3,114.59
53503,17.82,23.74,5.22
53504,36.61,14.12,1.16
53505,45.23,14.4,0.81
53506,26.53,16.75,5.94
53507,56.57,14.7,30.76
53508,23.65,15.04,11.07
53509,23.38,13.25,13.15
53510,22.1,17.24,12.54
53511,57.14,13.64,18.04
53512,36.21,8.49,2.0
53513,132.55,8.93,17.72
53514,48.83,23.5,6.18
53515,27.27,9.25,15.75
53516,35.34,25.11,27.5
53517,97.49,12.47,9.89
53518,31.69,27.11,0.47
53519,24.08,9.32,13.26
53520,30.33,25.84,4.8
53521,95.52,12.03,26.88
53522,24.96,7.13,7.55
53523,14.5,8.01,14.56
53524,22.17,25.65,120.03
53525,42.35,28.87,6.59
53526,12.52,16.54,20.88
53527,70.54,18.51,2.6
53528,66.34,20.99,2.11
53529,9.69,7.85,3.5
53530,21.24,15.63,39.59
53531,34.6,7.84,22.74
53532,16.82,10.41,24.02
53533,24.0,20.88,4.53
53534,63.33,17.54,4.36
53535,64.49,25.06,9.61
53536,20.14,19.5,17.67
53537,33.07,24.22,29.1
53538,25.9,14.93,9.41
53539,116.31,20.85,4.88
53540,11.76,13.61,3.0
53541,48.63,13.69,7.67
53542,15.36,15.3,1.48
53543,35.75,9.39,21.16
53544,24.35,27.32,9.29
53545,24.97,10.12,66.8
53546,64.48,18.44,20.55
53547,81.43,18.87,11.59
53548,21.96,17.52,5.67
53549,29.78,11.58,10.08
53550,22.7,11.27,17.43
53551,48.59,27.58,6.75
53552,26.82,11.94,23.8
53553,16.94,8.32,14.82
53554,46.93,29.35,4.85
53555,24.05,12.84,5.53
53556,22.65,11.4,2.44
53557,121.1,13.33,83.47
53558,56.33,8.31,6.18
53559,16.28,12.43,3.62
53560,18.87,11.84,20.95
53561,26.75,18.46,3.65
53562,32.88,26.45,2.07
53563,42.4,18.6,7.66
53564,27.86,14.81,46.72
53565,47.5,21.88,5.4
53566,25.32,14.19,4.94
53567,56.25,15.04,3.32
53568,106.17,17.79,7.49
53569,60.01,15.1,28.98
53570,40.17,14.88,4.83
53571,21.32,9.9,42.95
53572,21.61,10.37,11.65
53573,71.43,24.58,11.29
53574,46.71,11.25,5.28
53575,25.99,17.66,8.07
53576,28.26,23.49,8.77
53577,46.0,17.76,4.38
53578,16.85,19.41,17.79
53579,24.29,11.94,17.11
53580,39.37,9.55,11.41
53581,103.91,15.19,1.72
